GEOID_JOIN,LAT,LON,POPULATION,WEIGHTED_DEMAND,TIER_LABEL,MULTIPLIER,METHOD,ASSIGNED_SID,ASSIGNED_NAME,TRAVEL_TIME_MIN
1.2103E+11,28.0428863,-82.778484,1313,1050.4,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,30.06849608955649
1.2103E+11,28.0179818,-82.7436085,1530,76.5,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,23.82440755086892
1.2103E+11,28.001212,-82.7820787,2162,432.4,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,25.8034130504812
1.2103E+11,27.9991039,-82.7702686,891,178.2,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,24.08015631476926
1.2103E+11,27.9963185,-82.7588343,1080,864.0,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,22.973647752551503
1.2103E+11,27.9795941,-82.7640154,841,672.8,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,21.91122729935829
1.2103E+11,27.9647196,-82.7847939,1490,1192.0,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,22.042456549883315
1.2103E+11,27.9710808,-82.7697238,1111,888.8,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,21.114881594583576
1.2103E+11,27.9656317,-82.7777158,566,452.8,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,21.61460963218669
1.2103E+11,27.9590941,-82.781432,1017,813.6,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,21.47348412143783
1.2103E+11,27.9642955,-82.7734865,1593,1274.4,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,21.20535572574904
1.2103E+11,27.9809695,-82.7308175,1002,801.6,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,18.849120122822505
1.2103E+11,27.986683,-82.6934197,1651,1320.8,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,22.23294223727471
1.2103E+11,28.0892713,-82.7322433,1629,81.45,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,32.0795690971609
1.2103E+11,27.8918208,-82.7967075,2734,136.7,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,16.73439857573742
1.2103E+11,27.8926445,-82.7912795,712,35.6,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,15.84208154961738
1.2103E+11,27.8889577,-82.7745283,633,538.05,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,14.21933886236666
1.2103E+11,27.8636757,-82.7566652,1529,76.45,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,10.96072337431305
1.2103E+11,27.9341123,-82.738984,1149,976.65,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,15.035511587064809
1.2103E+11,27.9945836,-82.7026418,2306,1960.1,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,23.23421211012304
1.2103E+11,27.966711,-82.8206431,921,921.0,VE/V — Coastal High Hazard,1.0,CPLEX,16,Lealman Exchange,28.39125992583329
1.2103E+11,27.889185,-82.7419177,454,90.8,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,11.934993667565642
1.2103E+11,27.9362193,-82.7818459,861,688.8,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,18.93874744519808
1.2103E+11,28.107632,-82.7001805,2619,2095.2,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,35.12153846556457
1.2103E+11,28.0982574,-82.7067705,2406,1924.8,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,34.45523082333505
1.2103E+11,27.9297699,-82.7791701,649,32.45,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,17.778313954853353
1.2103E+11,27.7356409,-82.6874331,1277,1085.45,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,10.873278325584096
1.2103E+11,28.1588069,-82.6712078,1071,856.8,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,43.69774774620176
1.2103E+11,27.9255296,-82.7783559,1811,90.55,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,17.691584464827944
1.2103E+11,28.122877,-82.6890959,1917,1533.6,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,36.62130120199532
1.2103E+11,28.078878,-82.7334914,1020,204.0,X Shaded — 500-yr,0.2,CPLEX,16,Lealman Exchange,30.09381443266017
1.2103E+11,28.0701477,-82.7318219,1417,1133.6,AE/A — 100-yr Floodplain,0.8,CPLEX,16,Lealman Exchange,29.21147106842646
1.2103E+11,27.9464128,-82.7267698,2309,1962.65,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,15.08677519259153
1.2103E+11,27.9324202,-82.7229376,679,577.15,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,14.285192650061408
1.2103E+11,28.0426816,-82.6797822,191,162.35,AE Coastal Floodplain,0.85,CPLEX,16,Lealman Exchange,29.755438153358007
1.2103E+11,27.9219695,-82.7638107,579,28.95,X Unshaded / Minimal,0.05,CPLEX,16,Lealman Exchange,15.543115909769968
