GEOID_JOIN,S0_Clearwater_Fund,S1_Palm_Harbor_Mid,S2_John_Hopkins_Mi,S3_Sexton_Elementa,S4_Gibbs_High,S5_McMullen-Booth_,S6_Carwise_Middle,S7_Jamerson_Elemen,S8_Sanderlin_K-8,S9_Ross_Norton,S10_Campbell_Park_E,S11_New_Heights_Ele,S12_Fairmount_Park_,S13_Belleair_Elemen,S14_Skycrest_Elemen,S15_Largo_High,S16_Lealman_Exchang,S17_Mildred_Helms_E,S18_Melrose_Element,S19_Palm_Harbor_Uni,S20_Palm_Harbor_Uni,S21_Clearwater_High,S22_Palm_Harbor_CSA,S23_The_Coliseum,S24_White_Chapel
121030255013,4.892554396105749,15.952333963010112,25.108000503948176,19.345978595567704,24.279892475054613,10.89465252708614,20.898252873826035,24.813616683208974,26.581142161157928,2.8805047536461648,25.34328128151353,19.711434189203064,23.93004824676282,3.1251580659942677,3.723409471904748,3.895420883061038,17.90491284055695,5.470607198253163,26.06710980321812,16.71389160190213,16.70718966948119,3.606925799109356,16.731498888528744,24.414016505680728,15.8281903415841
121030273161,14.456278888952896,3.4492738137489543,37.86322617013001,32.101204261749515,37.03511814123645,12.316570987714174,3.633563445228451,37.56884234939082,39.33636782733978,19.22781728653634,38.09850694769536,32.46665985538488,36.92611292654755,18.983499471923736,14.768860031154253,22.128671999455623,30.660138506738768,22.644641116286152,38.82233546939997,3.935500516941057,3.928798584520113,14.85474766838079,2.6358462437406027,37.16924217186256,3.539154790685252
121030273171,13.554509412475314,3.6705960204635577,36.808726272017815,31.04670436363734,35.980618243124255,8.465187898201822,3.822333302488548,36.51434245127861,38.28186792922758,18.906101110272733,37.044007049583165,31.412159957272696,35.87161302843537,18.12630520301353,13.714360133042062,21.271320418001668,29.60563860862658,22.846506733193795,37.76783557128776,6.54676553388463,6.540063601463686,13.8002477702686,5.247111260684176,36.11474227375038,5.684332470290302
121030273181,13.931013392240974,2.999337222993361,37.3379606734181,31.5759387650376,36.50985264452454,11.04346600935222,5.572000202800178,37.04357685267891,38.81110233062787,18.994993056117096,37.57324145098346,31.94139435867296,36.40084742983563,18.655539604413796,14.243594534442332,21.80055481940193,30.13487301002685,22.4118168858669,38.29706997268806,5.875506736414433,5.868804803993489,14.329482171668872,4.575852463213978,36.643976675150654,5.013073672820104
121030273191,14.90121782751049,7.450490700742546,37.90302659618733,32.14100468780686,37.07491856729377,8.273057371901892,7.602227982767535,37.608642775448125,39.37616825339707,20.25280952530791,38.138307373752674,32.506460281442216,36.96591335260488,19.473013618048704,15.06106854807724,22.61802883303684,30.69993893279611,24.193215148228976,38.86213589545728,10.326660214163615,10.31995828174267,15.146956185303775,9.027005940963162,37.20904259791988,9.464227150569288
121030252042,10.494754197424443,19.815103570855463,27.70175314727565,21.939731238895185,26.87364511838208,17.145065482910884,25.44268265112225,27.407369326536447,29.174894804485405,5.265457063565097,27.937033924841,22.30518683253053,26.009547188389988,5.517548838145382,9.933809769109912,3.4200269069363958,20.498665483884437,2.7084513481141754,28.66086244654559,20.39381149390086,20.38710956147992,9.86017736372028,20.41141878052748,27.007769149008205,19.55599570407191
121030283004,26.89888364045128,36.49830426422519,6.850106931338791,12.15851909724456,3.604134654502576,29.113856997484785,39.79735078593853,3.07041044634822,4.955071341561365,25.86324991171889,7.085387708904144,8.476554179473332,3.086536118175372,26.112373880870983,25.729738716250274,22.702027591678178,8.817595550302377,22.56944142754122,5.9544937312024775,38.72022084624765,38.7135189138267,25.384516368343377,38.11544769672323,8.897208209027895,37.8345195859296
121030250132,14.12383891462428,25.183618481528622,17.255632771568127,12.180705320519657,15.088645920863751,20.12593704560466,30.12953739234456,15.057324255700008,17.724852897411562,13.223364762755722,17.49091354913348,11.770344074648794,13.50669913856158,13.472488731907816,12.954693990423271,10.062142442715013,9.297527247414722,10.110549580198953,17.829552344939902,25.94517612042066,25.938474187999702,12.83821031762788,25.96278340704727,17.06306991722497,25.05947486010261
121030220004,27.83347093820716,36.28031118023515,3.567700791923789,8.876112957829557,1.3817856138413491,28.895863913494757,39.579357701948496,1.3587803696348462,4.032805802885124,26.79783720947477,3.8029815694891433,5.510444949315698,0.2029328850212872,27.046961178626866,26.518000368784573,23.636614889434057,7.777859228727596,23.5040287252971,4.126462859092919,38.83264914734576,38.82594721492482,25.5479360109313,37.8974546127332,5.614802069612892,37.94694788702773
121030228021,25.16912246662222,33.385100742067216,5.690040007146352,5.771431102855989,3.7860733126049513,26.00065347532683,36.68414726378059,4.319797520759308,6.439601721266487,24.35911446086522,5.925320784711704,2.3996651018118675,4.29850327729451,24.603767773213328,23.62278993061664,21.31095170329626,4.872481929045934,21.71835746682412,6.5226916272271485,35.937438709177854,35.93073677675692,22.65272557276336,35.002244174565284,5.618998200623521,35.05173744885983
121030216002,28.548783293012978,36.76476156845798,1.2690853591282751,6.498255944537965,3.7971100738301207,29.380314301717583,40.06380809017134,4.330834281984478,3.6718269817283207,27.738775287255976,1.0883942287940536,6.782146812649684,4.3105020157560245,27.98342859960408,27.00245075700739,24.690612529687016,8.991557342225601,25.098018293214867,2.2281946583982246,39.31709953556861,39.310397603147656,26.03238639915412,38.381905000956046,1.5111069279696316,38.43139827525059
